x,y,f
35.589,-79.1445,-2816.67
-13.6447,-12.1993,166.456
-66.7096,91.171,-6081.98
73.9287,39.8768,2948.04
58.6447,67.9113,3982.64
-5.46168,93.7554,-512.062
-66.0891,-83.8304,5540.27
50.0379,84.2153,4213.96
-41.4573,-65.1428,2700.65
-22.0076,42.6061,-937.659
-28.6742,-97.0751,2783.55
47.6288,61.7636,2941.73
64.1339,14.1134,905.149
-82.8592,-61.4816,5094.31
-2.28761,-12.8273,29.3439
9.93458,95.3214,946.978
98.7099,49.3221,4868.58
69.2226,68.3026,4728.08
-12.1192,27.1545,-329.092
-54.0349,69.0827,-3732.88
-10.6845,-68.5848,732.792
-53.4972,-96.5145,5163.25
12.4045,83.4476,1035.13
-39.4429,-3.73308,147.244
-14.7133,81.7323,-1202.55
69.0035,78.232,5398.28
-32.1783,-48.8708,1572.58
16.2891,-62.013,-1010.13
69.1635,-76.284,-5276.07
82.5377,85.9956,7097.88
83.3265,-89.9303,-7493.58
-26.8687,1.0824,-29.0826
87.9374,-87.7082,-7712.83
96.4753,-50.6777,-4889.15
-90.534,-68.8424,6232.57
12.4804,-80.3026,-1002.21
-49.1352,41.381,-2033.26
-38.6733,-44.9881,1739.84
-83.9362,26.5942,-2232.21
-36.6306,19.0163,-696.578
0.442542,19.016,8.41539
46.1928,47.8763,2211.54
-12.6926,35.7922,-454.297
-27.3805,-79.7661,2184.04
79.8982,-10.3673,-828.332
96.4657,54.4935,5256.75
89.6081,71.1058,6371.66
90.7467,-25.8273,-2343.75
77.7301,-14.1022,-1096.17
47.7771,89.9245,4296.33
-76.4365,-49.8552,3810.75
-85.2077,-52.0241,4432.86
-89.8572,-78.671,7069.15
-94.3068,92.4454,-8718.23
27.8899,71.0806,1982.43
54.2821,-97.0655,-5268.92
-24.0337,79.2501,-1904.67
-81.8596,89.3517,-7314.29
-73.8031,-34.2842,2530.28
1.51713,78.8572,119.636
43.2695,-53.2396,-2303.65
44.174,13.4343,593.447
29.9205,-71.6913,-2145.04
-44.1288,-1.20621,53.2285
55.1845,42.6682,2354.62
-8.53445,33.8952,-289.277
43.4677,11.5339,501.351
90.0146,26.4675,2382.46
-21.4901,-65.9557,1417.39
65.9623,-57.5827,-3798.29
36.9136,-12.9055,-476.387
8.63285,75.7541,653.974
27.0066,34.8747,941.848
40.4837,-26.3211,-1065.58
42.3587,87.1894,3693.23
-13.0011,76.3856,-993.095
77.0953,-52.4716,-4045.32
-61.3573,60.2069,-3694.13
-72.6095,-6.78829,492.894
25.1895,-56.3083,-1418.38
28.7677,25.2845,727.377
85.5532,-39.642,-3391.5
-5.82719,18.2287,-106.222
-31.0734,57.264,-1779.39
-15.7874,-75.1112,1185.81
-21.5672,-74.527,1607.34
0.206739,46.7029,9.65532
25.3825,-3.58651,-91.0345
83.4091,-95.6254,-7976.02
68.1937,-29.5088,-2012.32
-19.6708,-25.8203,507.906
23.7275,34.8316,826.468
-72.6782,89.1948,-6482.52
-97.8898,73.1307,-7158.75
-8.60265,-47.2366,406.36
52.4233,74.0855,3883.81
-53.6462,-56.8529,3049.94
-74.5616,70.4647,-5253.96
-67.899,16.0578,-1090.31
29.4237,71.8738,2114.79
20.8908,47.4256,990.756
80.7659,-1.55706,-125.757
-21.7134,46.823,-1016.69
61.0074,26.5421,1619.26
-4.42594,10.4377,-46.1967
63.1441,-63.0082,-3978.59
42.7224,41.0146,1752.24
-79.4031,8.55226,-679.076
53.5389,-12.2415,-655.395
89.4851,82.507,7383.15
79.8031,40.4256,3226.09
96.806,17.7986,1723.01
-72.3044,-9.78251,707.319
-68.4565,-75.249,5151.28
9.36891,20.5598,192.623
11.4453,19.853,227.222
98.1672,26.243,2576.2
-21.5398,-3.34824,72.1204
12.3372,64.685,798.03
-2.44084,-2.40636,5.87354
-42.349,-32.6662,1383.38
-91.2029,79.3125,-7233.53
27.5233,57.4375,1580.87
71.8548,-30.5392,-2194.39
47.5001,39.1419,1859.24
10.7811,27.1903,293.141
-23.5667,18.806,-443.196
-86.6012,74.0728,-6414.79
-52.0796,-86.5122,4505.52
-90.1236,17.3862,-1566.91
8.90494,-86.4542,-769.869
5.78184,-38.2073,-220.908
54.8101,48.5026,2658.43
-26.1706,-40.9454,1071.56
-45.1711,-30.7332,1388.25
-46.903,98.7602,-4632.15
-41.2185,41.9102,-1727.47
50.1251,-36.4865,-1828.89
54.9249,-28.6313,-1572.57
-48.4443,13.1111,-635.157
-76.4537,75.8642,-5800.1
-59.9362,-85.7878,5141.8
25.7792,-48.5882,-1252.56
-41.1568,9.30438,-382.939
84.8302,17.2182,1460.63
4.86871,77.3022,376.362
-43.4989,-59.1557,2573.21
-54.3614,57.6707,-3135.06
-84.62,71.3333,-6036.23
-11.2381,12.3204,-138.458
-5.85008,78.3554,-458.386
34.0405,62.0072,2110.76
16.8769,0.966706,16.315
62.358,70.9415,4423.77
8.15465,45.3142,369.522
93.8296,-11.5804,-1086.59
-37.371,44.3322,-1656.74
-67.8765,-38.2339,2595.18
10.2019,-56.5039,-576.448
-98.1374,21.409,-2101.02
94.0212,85.0944,8000.68
85.9996,-58.42,-5024.1
-79.4643,-47.6847,3789.23
35.3909,-36.5516,-1293.59
84.3781,-88.4347,-7461.95
75.8608,75.6203,5736.62
27.5645,-22.5366,-621.21
-4.83494,22.6454,-109.489
-69.5715,-66.8305,4649.49
-99.8873,-32.6516,3261.48
91.0662,22.1149,2013.92
33.4072,-46.94,-1568.13
-48.1468,-41.6251,2004.11
65.9223,-15.5796,-1027.04
-89.5015,-89.297,7992.22
24.7814,-89.8899,-2227.6
-59.4977,-34.3101,2041.37
-81.8904,-43.4784,3560.47
65.5391,60.2764,3950.46
-53.2013,40.0818,-2132.4
47.404,-60.2697,-2857.03
-49.0902,94.2403,-4626.27
-23.0075,11.6994,-269.174
-6.81549,97.5782,-665.043
19.6315,22.9557,450.656
-15.2933,-17.7803,271.92
68.6068,66.6013,4569.3
27.0144,-57.0423,-1540.96
63.218,64.3868,4070.4
-87.8777,-97.5785,8574.97
-3.2007,-9.0457,28.9526
66.2854,-74.6419,-4947.66
13.9161,-95.915,-1334.76
73.8854,28.661,2117.63
-86.7409,-61.2841,5315.84
9.75978,81.9223,799.543
20.9307,-70.0291,-1465.75
-91.9891,43.1079,-3965.46
-93.9122,-32.6236,3063.75
-97.1193,-86.209,8372.55
39.9191,41.9891,1676.17
-1.71629,-88.1772,151.338
-90.5019,65.899,-5963.99
38.2535,-59.5265,-2277.1
-36.82,66.5948,-2452.02
-91.4704,81.1471,-7422.55
-10.9417,-33.3025,364.386
-62.9823,-15.0301,946.629
-37.1972,-83.2166,3095.42
19.2198,-37.0389,-711.88
-31.5762,47.7077,-1506.43
-79.1133,-63.1612,4996.89
-76.7297,50.5419,-3878.06
33.7974,60.5282,2045.69
-64.4426,90.869,-5855.83
16.922,-30.8971,-522.842
-59.98,30.1989,-1811.33
52.1471,-16.7605,-874.011
92.1764,-13.6982,-1262.65
72.3427,69.5757,5033.29
26.7778,48.1966,1290.6
-84.6153,-73.9695,6258.95
-4.57856,86.5605,-396.323
20.9002,-82.4502,-1723.23
92.6629,57.3398,5313.27
15.4335,-80.7618,-1246.44
33.6039,30.4405,1022.92
-39.8038,90.4549,-3600.45
68.7403,12.6411,868.955
-76.9547,65.6417,-5051.44
-90.251,-24.7743,2235.9
48.1996,-14.7619,-711.52
-70.7301,-86.0234,6084.44
73.8187,-37.8106,-2791.13
43.1241,99.0733,4272.44
23.2086,8.23708,191.171
42.2197,-71.5704,-3021.68
36.3428,-28.9631,-1052.6
-49.7969,-22.7003,1130.4
4.41347,-55.918,-246.792
-26.8402,-28.5927,767.436
-35.383,45.468,-1608.8
-63.9884,-75.8906,4856.12
-5.11247,26.9648,-137.857
-33.6736,-5.26852,177.41
-2.60307,-73.4679,191.242
-20.9824,-2.5485,53.4736
-55.8165,-23.8355,1330.42
38.7984,-31.5611,-1224.52
-96.8434,51.0155,-4940.52
-85.4401,97.3022,-8313.52
-49.9045,23.0703,-1151.31
-60.5061,15.581,-942.746
-75.2552,-25.8757,1947.28
64.1651,32.3412,2075.17
-86.1547,30.1674,-2599.07
-64.52,11.7799,-760.042
73.3304,16.3253,1197.14
91.2364,-92.1713,-8409.38
-52.0125,-46.3313,2409.81
25.4444,-93.6105,-2381.86
40.4147,53.8878,2177.86
-16.7088,-11.4747,191.73
-18.8094,-5.44223,102.365
-33.1631,-47.6687,1580.84
32.672,-56.5884,-1848.86
54.764,-3.97229,-217.539
36.0278,52.5178,1892.1
-58.9791,-19.9799,1178.39
-66.9212,-65.5629,4387.55
-44.2608,-19.5139,863.698
16.2972,61.8759,1008.4
13.9575,-99.2024,-1384.61
57.3559,15.5913,894.252
-16.4965,-70.5053,1163.09
64.9062,-56.4324,-3662.81
19.9818,11.363,227.053
-4.33547,77.1759,-334.594
-18.221,-66.598,1213.48
-27.9602,95.0839,-2658.56
37.9612,-54.7848,-2079.69
-36.4829,43.6819,-1593.64
-58.8337,-20.7866,1222.95
5.47975,24.6132,134.874
-93.075,85.4152,-7950.01
-15.7312,-96.1644,1512.78
-75.7178,44.0785,-3337.53
64.349,19.6351,1263.5
60.3568,-48.8954,-2951.17
71.5019,72.6047,5191.37
86.7292,71.3792,6190.66
51.5947,-53.4198,-2756.18
58.0382,-51.8972,-3012.02
84.8789,-7.43563,-631.128
6.1358,-53.0127,-325.275
90.9777,17.3233,1576.03
50.3916,51.3533,2587.78
-36.046,63.1088,-2274.82
-97.0453,-2.20608,214.09
67.669,0.300518,20.3358
96.0319,88.9862,8545.51
47.2284,-11.3329,-535.235
97.5456,37.7892,3686.17
61.8488,60.6316,3750
35.9337,-2.60971,-93.7764
-81.0307,-86.0751,6974.72
24.8777,-18.3982,-457.704
-16.0918,-21.18,340.825
-85.5147,91.3,-7807.49
55.247,-84.3227,-4658.57
92.1429,-97.1488,-8951.57
-56.4383,5.46748,-308.576
50.2685,82.8504,4164.76
-14.9119,-70.4598,1050.69
-21.7669,-26.1318,568.807
98.5988,-75.0827,-7403.06
-38.5631,26.7834,-1032.85
91.3798,9.16625,837.61
-8.11035,-36.6458,297.21
51.8994,45.0652,2338.86
-59.2287,98.718,-5846.94
-81.8294,54.7863,-4483.13
-6.54969,78.2981,-512.828
97.6749,44.4479,4341.44
80.5135,37.1649,2992.28
60.3281,-92.2341,-5564.3
84.6282,-72.6002,-6144.02
90.1333,53.7279,4842.68
-76.7274,83.2785,-6389.74
-12.829,-60.6331,777.863
-9.58011,-98.0414,939.247
42.3557,19.0213,805.662
73.5584,-58.2128,-4282.04
-18.9798,67.2345,-1276.1
-72.5771,78.8977,-5726.17
0.819958,39.3903,32.2984
87.7163,69.2715,6076.24
94.2065,7.62837,718.643
69.555,14.6747,1020.7
3.1811,-6.98082,-22.2066
-62.1269,-63.6142,3952.15
-96.4221,80.8045,-7791.35
-85.8239,-14.8604,1275.38
35.2495,72.0046,2538.12
-7.61458,12.3185,-93.8003
0.745723,-13.625,-10.1605
-84.3782,23.5344,-1985.79
-8.37114,13.7456,-115.066
21.6041,-71.4571,-1543.77
-62.0183,-11.8054,732.153
99.3649,-31.5505,-3135.01
-20.5125,44.4868,-912.534
50.8513,-93.4393,-4751.51
55.9682,88.6143,4959.58
15.0421,-1.3485,-20.2843
98.3938,73.9417,7275.41
99.9167,38.4297,3839.77
-83.8784,-43.2228,3625.46
-1.56031,43.468,-67.8235
87.3463,73.8365,6449.34
-92.5589,-12.9015,1194.15
22.6164,93.2645,2109.31
6.97993,20.6608,144.211
-9.70001,6.15962,-59.7484
45.3569,-76.7574,-3481.48
28.9402,93.7729,2713.8
90.1052,-21.8996,-1973.27
-31.9719,-89.33,2856.05
15.2669,56.5617,863.521
-4.1236,96.4584,-397.756
17.2201,73.5045,1265.75
-88.7515,13.3612,-1185.83
-62.2779,-49.5005,3082.79
30.0486,77.4483,2327.21
-44.3345,26.0406,-1154.5
23.4338,-30.1212,-705.855
30.8255,76.0419,2344.03
86.968,-56.7642,-4936.67
87.1456,-53.1998,-4636.13
3.71915,-61.9049,-230.234
93.0146,99.5617,9260.7
41.6141,88.7618,3693.75
88.8633,-86.384,-7676.37
-46.8908,90.4463,-4241.1
79.3845,90.0749,7150.55
-61.4079,-22.9419,1408.82
-39.9923,24.7827,-991.118
-73.9231,63.3283,-4681.42
26.8532,55.1071,1479.8
60.5987,81.3575,4930.16
97.6486,-78.9619,-7710.52
-66.2035,85.6044,-5667.31
30.4912,33.7035,1027.66
-28.264,-24.9,703.775
-20.7146,41.8999,-867.941
-9.85857,-5.21982,51.4599
0.687371,-52.3428,-35.9789
2.2593,6.0009,13.5578
-68.2576,60.4561,-4126.59
84.7725,-1.65984,-140.709
78.7834,59.4729,4685.47
-98.9661,-4.59198,454.451
14.5013,27.6075,400.344
-86.8071,87.1637,-7566.43
51.1477,-83.3972,-4265.58
-15.1666,46.3607,-703.133
1.96326,-96.5163,-189.487
-87.2171,-53.9446,4704.89
-20.9753,87.2763,-1830.65
70.678,-85.0636,-6012.12
-34.6139,30.7112,-1063.03
-55.8718,51.7885,-2893.52
-9.14052,80.1217,-732.353
-15.105,23.6102,-356.633
25.876,39.8672,1031.6
-12.2005,78.4106,-956.652
-29.078,73.4592,-2136.05
-97.583,76.1622,-7432.14
9.82449,90.4134,888.265
62.98,77.6727,4891.83
89.4146,-82.404,-7368.12
7.92657,32.9179,260.926
47.0392,42.8217,2014.3
-97.9654,-55.2954,5417.03
-89.8327,74.5413,-6696.24
70.7042,25.0608,1771.9
-53.0927,-47.4725,2520.44
94.5215,0.949962,89.7918
52.9314,18.2509,966.044
43.562,42.3827,1846.27
-95.0923,35.606,-3385.86
-68.8843,48.1636,-3317.72
-93.1335,58.3552,-5434.82
-33.9558,43.1432,-1464.96
78.8281,-10.6936,-842.956
-15.1609,63.2053,-958.249
88.1347,74.5123,6567.12
15.0706,-16.8757,-254.327
-83.4692,61.781,-5156.81
-21.8524,71.2191,-1556.31
-18.6052,32.4317,-603.4
97.6312,20.2178,1973.89
44.3209,32.907,1458.47
-83.9593,57.1691,-4799.88
99.2551,69.9588,6943.77
28.4314,87.1425,2477.58
-34.0169,27.7205,-942.967
21.9126,-34.7097,-760.578
82.8949,38.5992,3199.68
-36.5737,-25.89,946.89
-3.87886,-22.0221,85.4206
-11.8209,3.11037,-36.7673
-44.3569,20.9861,-930.877
-70.1347,21.5697,-1512.78
-67.3064,-23.6799,1593.81
-51.106,-90.8962,4645.34
-51.7608,98.7039,-5108.99
81.5016,80.2907,6543.83
-57.6901,31.4406,-1813.81
-16.4697,55.5532,-914.946
23.7952,-69.2401,-1647.59
-14.1211,-20.7928,293.616
60.4961,51.3046,3103.73
-16.5474,-74.1293,1226.65
-91.2728,57.531,-5251.01
38.5251,-6.05451,-233.251
-97.7364,95.6516,-9348.65
23.2443,-90.2713,-2098.3
40.14,-55.2512,-2217.78
-6.36067,27.1098,-172.437
-44.1293,-32.5166,1434.93
-64.1566,76.8011,-4927.3
93.771,-41.1355,-3857.32
49.6668,89.0425,4422.45
-47.7185,-30.8579,1472.49
-50.2064,31.7146,-1592.28
20.4628,41.9174,857.748
-46.5133,-77.4805,3603.87
93.0993,-47.405,-4413.38
29.1934,8.75801,255.676
-56.9935,42.7352,-2435.63
-33.6993,94.4734,-3183.69
86.0736,-22.7603,-1959.06
-22.0651,84.6634,-1868.11
90.7269,59.9948,5443.14
-13.6942,68.2951,-935.243
-6.82001,-50.5801,344.957
89.485,-83.0228,-7429.3
-63.0804,-56.5112,3564.75
33.5486,-52.724,-1768.82
74.6464,-10.3962,-776.04
-34.2667,87.7358,-3006.41
-9.2628,-0.904062,8.37415
-4.84842,56.7435,-275.116
-98.1219,1.81022,-177.623
37.46,-15.507,-580.892
-9.05237,-33.7807,305.795
-90.3093,-48.6335,4392.06
-63.3037,31.2185,-1976.24
15.7901,1.15099,18.1742
13.0977,-7.21353,-94.4808
58.3516,16.2411,947.693
-33.5032,94.2151,-3156.51
20.995,-3.1695,-66.5438
-69.9557,-27.0401,1891.61
-59.9638,94.5988,-5672.51
67.8983,-40.262,-2733.72
-58.6295,79.2683,-4647.46
-34.213,-40.628,1390
-60.5897,-34.4324,2086.25
74.1542,-61.0044,-4523.73
-0.497378,51.372,-25.5513
-0.525643,75.2349,-39.5467
5.3677,16.967,91.0739
82.3408,32.9624,2714.15
91.2741,39.6811,3621.86
50.7715,4.92029,249.81
90.5101,-33.1646,-3001.74
34.4506,47.9796,1652.92
-86.2315,53.9483,-4652.04
-81.6666,71.9061,-5872.33
19.3352,48.3892,935.618
14.7234,46.2801,681.401
-27.4596,24.534,-673.696
39.3999,80.5196,3172.46
83.9775,-21.1041,-1772.27
-8.22365,81.6675,-671.604
70.3885,-34.5448,-2431.56
52.0135,-30.7638,-1600.13
91.8393,44.8213,4116.36
66.3546,28.0131,1858.8
-74.3443,-12.1353,902.189
-23.586,-51.0715,1204.57
11.2418,-40.7698,-458.325
-16.2862,-66.2698,1079.29
65.5905,-21.5009,-1410.25
79.0308,-38.1427,-3014.45
-31.5117,15.1604,-477.73
41.5071,17.0663,708.371
64.5782,39.2466,2534.48
13.4485,40.069,538.869
86.1697,-58.7555,-5062.94
-73.2051,78.3849,-5738.18
10.5075,45.7415,480.63
5.88813,-49.0516,-288.822
-77.9824,-34.1394,2662.28
-36.2503,-58.3667,2115.81
-56.5864,48.8741,-2765.61
-75.9475,-72.3727,5496.53
92.1893,-13.0869,-1206.47
-66.5048,76.1208,-5062.39
-41.3296,-20.9564,866.121
-76.024,-13.983,1063.04
69.7913,-35.1535,-2453.41
29.5736,17.1699,507.776
55.5049,31.5426,1750.77
85.2784,27.5089,2345.91
44.7057,90.4531,4043.77
-94.4188,63.4748,-5993.21
-4.88883,-37.075,181.254
21.3239,77.4226,1650.95
86.9273,-3.45488,-300.323
41.2032,19.0185,783.621
81.8128,-70.4896,-5766.95
-15.9236,93.3515,-1486.49
-28.3149,-7.7595,219.709
24.3409,-98.476,-2397
46.4345,96.6885,4489.69
-30.3275,25.3182,-767.838
69.1737,-55.9485,-3870.17
-25.1102,-42.7386,1073.18
21.6452,-6.02729,-130.462
-0.126143,80.3834,-10.1398
-32.7234,-33.1164,1083.68
-79.7111,64.7661,-5162.58
-30.6497,-71.8102,2200.96
73.9838,57.5507,4257.82
-73.1167,-40.3832,2952.69
-28.1663,-98.6751,2779.31
19.168,-42.8229,-820.828
-56.3192,74.3069,-4184.9
-35.9436,-61.8728,2223.93
-73.991,-15.2904,1131.35
11.8187,17.6116,208.147
-8.93744,73.2585,-654.743
7.61523,-87.9966,-670.115
-51.0596,-74.3076,3794.12
77.3587,-1.88221,-145.606
-96.0389,-52.0318,4997.07
-17.6364,-82.1521,1448.87
-95.0325,-94.9364,9022.03
10.2028,-14.329,-146.196
-61.3776,58.8936,-3614.75
97.2798,93.3517,9081.23
34.8612,-86.8291,-3026.97
25.635,-18.3579,-470.605
76.7767,-22.6741,-1740.85
9.91462,5.38868,53.4267
-33.8804,-65.8455,2230.87
95.1941,-70.0897,-6672.13
42.1843,86.5769,3652.18
9.32585,-1.69345,-15.7928
-87.3746,13.791,-1204.98
28.7113,18.329,526.25
76.2763,-12.768,-973.895
-68.6206,-72.1482,4950.85
38.7607,24.5065,949.89
83.4442,71.47,5963.76
62.2397,-92.7,-5769.62
81.109,-10.8262,-878.101
78.8875,-40.689,-3209.86
-27.1078,-30.0627,814.933
-79.9122,1.48922,-119.007
80.223,-34.8935,-2799.26
91.2599,-60.3073,-5503.64
84.4315,94.0182,7938.1
-63.7636,-47.0232,2998.37
21.7541,-97.1165,-2112.68
99.9518,-67.7145,-6768.18
-11.86,14.8777,-176.45
-19.8292,43.9565,-871.62
-32.1606,-5.61028,180.43
5.51285,72.5511,399.963
-72.7361,89.1415,-6483.8
23.5373,-45.6088,-1073.51
-85.0921,-66.7539,5680.24
-61.2136,-99.0976,6066.13
8.30461,-0.94868,-7.87842
60.5614,-70.6029,-4275.81
-40.9402,-48.8267,1998.97
9.56484,-63.839,-610.61
-86.2406,20.1612,-1738.72
98.7247,-53.1207,-5244.32
40.4749,-15.7409,-637.112
-48.2035,-51.559,2485.33
-76.8205,-19.4097,1491.06
-30.3615,46.8672,-1422.96
-62.4371,-51.811,3234.93
50.9129,-20.5142,-1044.44
49.0572,25.5794,1254.85
21.45,-42.1653,-904.445
17.5548,38.8854,682.625
64.0704,68.1362,4365.51
86.4914,8.08476,699.261
-70.2855,-51.0752,3589.85
26.8293,38.3652,1029.31
56.8017,-8.59791,-488.376
-38.8198,69.4835,-2697.34
58.8315,-81.7912,-4811.9
-66.2914,-78.0743,5175.66
65.5844,47.2582,3099.4
43.0634,-13.5522,-583.605
28.0324,7.19884,201.8
-39.3663,18.6358,-733.623
12.8699,88.6748,1141.23
-18.8229,56.863,-1070.33
91.6666,-86.5176,-7930.77
29.597,81.9315,2424.93
29.8463,-33.8613,-1010.64
-15.9295,99.0243,-1577.41
34.3841,-82.5167,-2837.26
55.8996,33.2774,1860.19
31.0156,3.77446,117.067
-86.0392,42.516,-3658.04
7.59398,25.4374,193.171
-72.858,-9.3432,680.727
-54.8354,-72.0742,3952.22
19.6039,40.3559,791.135
4.10853,70.2877,288.779
-18.3924,79.8223,-1468.12
-17.0995,36.9539,-631.893
85.4083,-89.4934,-7643.48
-97.0648,-74.4861,7229.98
94.186,-83.9024,-7902.43
-81.2485,76.9987,-6256.03
50.6044,78.8308,3989.18
95.1924,39.8406,3792.52
-34.2016,-75.2921,2575.11
98.4331,61.5376,6057.34
-62.7706,5.13521,-322.341
88.8186,10.5324,935.477
77.5549,26.2369,2034.8
37.5142,-8.50208,-318.949
9.21978,47.1016,434.266
2.69385,-2.40162,-6.46959
-61.6915,-5.29635,326.74
85.2734,71.5239,6099.09
-6.11009,-77.0343,470.686
8.43391,-85.2118,-718.669
-26.5883,-41.944,1115.22
4.1251,63.0067,259.909
53.4581,-50.6427,-2707.26
41.2355,87.6228,3613.17
12.8364,-85.7606,-1100.86
-71.8365,-7.43631,534.198
28.6948,42.1751,1210.2
41.1246,-62.7369,-2580.03
-71.6071,20.3645,-1458.24
-23.5786,62.9567,-1484.43
39.579,24.0005,949.918
78.4478,28.4344,2230.61
38.0641,33.8864,1289.86
95.4552,30.0149,2865.08
-9.83699,-66.2175,651.381
-31.1604,47.2108,-1471.11
-27.1772,-21.1064,573.615
38.1849,71.751,2739.81
62.9146,30.1171,1894.8
41.4166,-42.7629,-1771.1
20.7154,-13.5459,-280.608
-52.8147,-56.7559,2997.55
-48.0747,8.23708,-395.995
-13.0162,7.6762,-99.9151
-40.0123,7.0466,-281.951
55.5483,-38.6525,-2147.08
-29.1544,6.70831,-195.577
-56.6303,61.9312,-3507.18
-16.4379,-52.4848,862.737
-61.9224,90.1173,-5580.29
82.2452,29.4271,2420.24
-22.0754,-62.9587,1389.84
40.2819,-95.9435,-3864.79
4.9788,35.7054,177.77
-52.3577,13.4221,-702.751
-68.0701,75.3257,-5127.42
60.0788,75.6462,4544.74
-55.9199,14.6428,-818.826
-58.8686,-39.9152,2349.76
-52.1883,-38.5915,2014.02
-14.7363,-87.1263,1283.92
24.0706,93.2975,2245.73
-58.2821,-17.046,993.479
51.858,65.7062,3407.4
-74.6322,-84.0415,6272.2
-32.113,-29.8685,959.169
59.7985,-48.5161,-2901.19
-30.0016,-30.4099,912.344
85.7912,42.8727,3678.1
76.5565,0.00171177,0.131047
-75.44,39.8609,-3007.11
-9.24164,-96.2527,889.533
-29.3166,-24.1619,708.344
-58.8918,-30.8438,1816.45
-33.9036,-36.5941,1240.67
-61.8178,-51.4453,3180.24
28.057,80.0295,2245.39
11.5194,-23.7557,-273.652
-38.8859,90.2839,-3510.77
7.75473,-13.9423,-108.119
42.7555,66.773,2854.91
-63.4109,-61.7764,3917.29
65.5235,40.0306,2622.95
17.3159,85.6337,1482.82
-93.7263,-43.3545,4063.46
-35.1556,-29.097,1022.92
-78.8121,3.28799,-259.133
-54.7431,-40.5135,2217.83
98.3881,-87.0954,-8569.16
61.355,16.6007,1018.54
-82.5413,15.2243,-1256.63
-49.9941,53.8652,-2692.94
-73.0097,91.3309,-6668.05
-79.0916,93.3071,-7379.81
77.1565,14.9182,1151.03
68.2906,41.8154,2855.6
16.7661,-62.9505,-1055.43
93.6175,59.9753,5614.74
-12.1548,11.8001,-143.427
39.8222,3.27188,130.293
-40.0813,-37.7162,1511.72
40.1947,4.83885,194.496
17.6794,-66.7597,-1180.27
37.4068,77.3376,2892.95
79.0157,78.8861,6233.25
-97.4503,-92.6715,9030.87
21.3059,27.2028,579.58
-38.2698,51.1954,-1959.24
37.7919,-13.295,-502.444
-31.244,-41.857,1307.78
-48.0109,-79.1106,3798.17
27.8736,-37.4066,-1042.65
-78.1839,-11.5033,899.37
-11.384,-33.4293,380.558
-83.7211,-9.39438,786.508
67.3474,99.6349,6710.15
-74.8463,74.0838,-5544.9
62.7992,-22.3322,-1402.45
-36.695,-61.1506,2243.92
-88.5528,-89.5734,7931.97
49.4028,-96.402,-4762.53
27.4967,24.0935,662.494
68.3259,96.5953,6599.96
98.1938,53.7771,5280.58
-63.6067,87.8393,-5587.17
79.9473,67.7317,5414.97
69.793,61.2547,4275.15
-11.2593,-50.4207,567.702
54.8427,8.76141,480.499
2.75666,-51.9268,-143.144
-7.2106,8.57026,-61.7968
-30.9593,43.4768,-1346.01
-18.0056,12.2287,-220.185
44.657,54.138,2417.64
-58.261,5.26911,-306.984
-54.1761,-85.6613,4640.79
-79.7529,53.3548,-4255.2
48.8813,-10.2685,-501.936
-52.5701,38.9501,-2047.61
24.7363,92.7666,2294.7
64.1403,92.6705,5943.92
91.4903,16.7577,1533.16
-57.2802,32.0345,-1834.94
-74.1835,-23.1324,1716.04
38.4019,52.259,2006.85
-2.40406,-62.7745,150.914
-38.6245,-97.6526,3771.79
-15.1547,99.6436,-1510.07
-11.4347,-72.2638,826.317
-47.8573,15.8184,-757.027
-88.7011,66.0194,-5856
-23.7221,26.0495,-617.95
-84.1333,-16.64,1399.98
96.4671,-74.5075,-7187.52
-41.0852,-45.3092,1861.54
-2.67613,15.4165,-41.2566
-74.1377,40.9062,-3032.69
-40.2079,37.6154,-1512.43
90.8378,-43.8873,-3986.63
71.5925,-42.6852,-3055.94
71.4465,84.3991,6030.02
-6.39775,-59.9347,383.448
-77.84,83.9865,-6537.5
-32.9198,7.81618,-257.307
37.8661,-80.9269,-3064.38
0.203259,93.2018,18.9441
-54.294,73.6079,-3996.47
-2.58877,-29.5811,76.5787
-70.3539,-37.5813,2643.99
-68.1353,-95.3229,6494.85
20.7131,-81.3534,-1685.08
-17.1722,33.0457,-567.468
89.3822,40.0812,3582.55
-77.9072,-62.6234,4878.81
-78.4246,75.8299,-5946.93
-69.7366,47.5127,-3313.37
-23.8626,86.5497,-2065.3
10.9022,50.5465,551.07
-78.8606,-44.5623,3514.21
-62.0227,-73.9268,4585.14
-89.0639,-24.6573,2196.08
84.5259,26.6639,2253.79
20.3507,9.48098,192.945
-43.7803,-54.4361,2383.23
-6.23099,13.557,-84.4735
-40.1164,-62.3961,2503.11
34.5221,-26.8101,-925.543
7.94633,-28.9776,-230.266
18,-49.7319,-895.173
83.5795,32.2397,2694.58
33.5499,-38.5829,-1294.45
27.2797,12.0583,328.945
-86.4786,26.287,-2273.26
9.64841,-9.31694,-89.8936
95.7903,-7.29356,-698.652
8.02276,64.0615,513.95
-82.3671,11.9374,-983.248
-16.4397,-13.6444,224.311
33.0828,-0.562582,-18.6118
-73.4101,-90.2854,6627.86
83.387,41.0012,3418.97
-45.613,-78.132,3563.83
-60.9922,-57.8377,3527.65
-63.518,3.81174,-242.114
-3.13976,76.8098,-241.164
-13.2758,85.5548,-1135.81
-98.0522,-96.9426,9505.44
